tick,edge_id,status,fault_reason,active_bags,cumulative_volume
1688,e_S4_S5,OPERATIONAL,NONE,0,22
1688,e_S1_S6_FWD,OPERATIONAL,NONE,0,5
1688,e_S1_S6_REV,OPERATIONAL,NONE,1,26
1688,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
1688,e_S6_S5_REV,OPERATIONAL,NONE,0,54
1688,e_S1_GA1,OPERATIONAL,NONE,0,30
1688,e_S1_GA2,OPERATIONAL,NONE,0,9
1688,e_S2_GA2,OPERATIONAL,NONE,0,18
1688,e_S2_GA3,OPERATIONAL,NONE,0,20
1688,e_S3_GA3,OPERATIONAL,NONE,0,16
1688,e_S3_GA4,OPERATIONAL,NONE,0,36
1688,e_S4_GB1,OPERATIONAL,NONE,0,33
1688,e_S4_GB2,OPERATIONAL,NONE,1,21
1688,e_S5_GB2,OPERATIONAL,NONE,0,14
1688,e_S5_GB3,OPERATIONAL,NONE,1,24
1688,e_S6_GB3,OPERATIONAL,NONE,0,5
1688,e_S6_GB4,OPERATIONAL,NONE,0,28
1689,e_IA1_JA1,OPERATIONAL,NONE,0,56
1689,e_IA1_JA2,OPERATIONAL,NONE,0,0
1689,e_IA2_JA3,OPERATIONAL,NONE,0,82
1689,e_IA2_JA4,OPERATIONAL,NONE,0,0
1689,e_IB1_JB1,OPERATIONAL,NONE,0,61
1689,e_IB1_JB2,OPERATIONAL,NONE,0,0
1689,e_IB2_JB3,OPERATIONAL,NONE,0,60
1689,e_IB2_JB4,OPERATIONAL,NONE,0,0
1689,e_JA1_JA2,OPERATIONAL,NONE,0,0
1689,e_JA2_JA3,OPERATIONAL,NONE,0,0
1689,e_JA3_JA4,OPERATIONAL,NONE,0,0
1689,e_JA3_JA5,OPERATIONAL,NONE,0,18
1689,e_JA5_JA2,OPERATIONAL,NONE,0,0
1689,e_JB1_JB2,OPERATIONAL,NONE,0,0
1689,e_JB1_JB3,OPERATIONAL,NONE,0,24
1689,e_JB4_JB3,OPERATIONAL,NONE,0,0
1689,e_JB2_JB5,OPERATIONAL,NONE,0,0
1689,e_JB3_JB5,OPERATIONAL,NONE,0,13
1689,e_JB4_JB5,OPERATIONAL,NONE,0,0
1689,e_JA1_S1,OPERATIONAL,NONE,1,62
1689,e_JA2_S2,OPERATIONAL,NONE,0,0
1689,e_JA3_S3,OPERATIONAL,NONE,1,64
1689,e_JA4_S3,OPERATIONAL,NONE,0,0
1689,e_JA5_S2,OPERATIONAL,NONE,0,18
1689,e_JB1_S4,OPERATIONAL,NONE,0,31
1689,e_JB2_S4,OPERATIONAL,NONE,0,0
1689,e_JB3_S5,OPERATIONAL,NONE,1,71
1689,e_JB4_S6,OPERATIONAL,NONE,0,0
1689,e_JB5_S4,OPERATIONAL,NONE,0,13
1689,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,6
1689,e_JA1_JB1_REV,OPERATIONAL,NONE,0,12
1689,e_S1_S2,OPERATIONAL,NONE,0,42
1689,e_S2_S3_FWD,OPERATIONAL,NONE,0,22
1689,e_S2_S3_REV,OPERATIONAL,NONE,0,0
1689,e_S3_S4,OPERATIONAL,NONE,1,33
1689,e_S4_S5,OPERATIONAL,NONE,0,22
1689,e_S1_S6_FWD,OPERATIONAL,NONE,0,5
1689,e_S1_S6_REV,OPERATIONAL,NONE,1,26
1689,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
1689,e_S6_S5_REV,OPERATIONAL,NONE,0,54
1689,e_S1_GA1,OPERATIONAL,NONE,0,30
1689,e_S1_GA2,OPERATIONAL,NONE,0,9
1689,e_S2_GA2,OPERATIONAL,NONE,0,18
1689,e_S2_GA3,OPERATIONAL,NONE,0,20
1689,e_S3_GA3,OPERATIONAL,NONE,0,16
1689,e_S3_GA4,OPERATIONAL,NONE,0,36
1689,e_S4_GB1,OPERATIONAL,NONE,0,33
1689,e_S4_GB2,OPERATIONAL,NONE,1,21
1689,e_S5_GB2,OPERATIONAL,NONE,0,14
1689,e_S5_GB3,OPERATIONAL,NONE,1,24
1689,e_S6_GB3,OPERATIONAL,NONE,0,5
1689,e_S6_GB4,OPERATIONAL,NONE,0,28
1690,e_IA1_JA1,OPERATIONAL,NONE,0,56
1690,e_IA1_JA2,OPERATIONAL,NONE,0,0
1690,e_IA2_JA3,OPERATIONAL,NONE,0,82
1690,e_IA2_JA4,OPERATIONAL,NONE,0,0
1690,e_IB1_JB1,OPERATIONAL,NONE,0,61
1690,e_IB1_JB2,OPERATIONAL,NONE,0,0
1690,e_IB2_JB3,OPERATIONAL,NONE,0,60
1690,e_IB2_JB4,OPERATIONAL,NONE,0,0
1690,e_JA1_JA2,OPERATIONAL,NONE,0,0
1690,e_JA2_JA3,OPERATIONAL,NONE,0,0
1690,e_JA3_JA4,OPERATIONAL,NONE,0,0
1690,e_JA3_JA5,OPERATIONAL,NONE,0,18
1690,e_JA5_JA2,OPERATIONAL,NONE,0,0
1690,e_JB1_JB2,OPERATIONAL,NONE,0,0
1690,e_JB1_JB3,OPERATIONAL,NONE,0,24
1690,e_JB4_JB3,OPERATIONAL,NONE,0,0
1690,e_JB2_JB5,OPERATIONAL,NONE,0,0
1690,e_JB3_JB5,OPERATIONAL,NONE,0,13
1690,e_JB4_JB5,OPERATIONAL,NONE,0,0
1690,e_JA1_S1,OPERATIONAL,NONE,1,62
1690,e_JA2_S2,OPERATIONAL,NONE,0,0
1690,e_JA3_S3,OPERATIONAL,NONE,1,64
1690,e_JA4_S3,OPERATIONAL,NONE,0,0
1690,e_JA5_S2,OPERATIONAL,NONE,0,18
1690,e_JB1_S4,OPERATIONAL,NONE,0,31
1690,e_JB2_S4,OPERATIONAL,NONE,0,0
1690,e_JB3_S5,OPERATIONAL,NONE,1,71
1690,e_JB4_S6,OPERATIONAL,NONE,0,0
1690,e_JB5_S4,OPERATIONAL,NONE,0,13
1690,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,6
1690,e_JA1_JB1_REV,OPERATIONAL,NONE,0,12
1690,e_S1_S2,OPERATIONAL,NONE,1,43
1690,e_S2_S3_FWD,OPERATIONAL,NONE,0,22
1690,e_S2_S3_REV,OPERATIONAL,NONE,0,0
1690,e_S3_S4,OPERATIONAL,NONE,1,33
1690,e_S4_S5,OPERATIONAL,NONE,0,22
1690,e_S1_S6_FWD,OPERATIONAL,NONE,0,5
1690,e_S1_S6_REV,OPERATIONAL,NONE,0,26
1690,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
1690,e_S6_S5_REV,OPERATIONAL,NONE,0,54
1690,e_S1_GA1,OPERATIONAL,NONE,0,30
1690,e_S1_GA2,OPERATIONAL,NONE,0,9
1690,e_S2_GA2,OPERATIONAL,NONE,0,18
1690,e_S2_GA3,OPERATIONAL,NONE,0,20
1690,e_S3_GA3,OPERATIONAL,NONE,0,16
1690,e_S3_GA4,OPERATIONAL,NONE,0,36
1690,e_S4_GB1,OPERATIONAL,NONE,0,33
1690,e_S4_GB2,OPERATIONAL,NONE,1,21
1690,e_S5_GB2,OPERATIONAL,NONE,0,14
1690,e_S5_GB3,OPERATIONAL,NONE,1,24
1690,e_S6_GB3,OPERATIONAL,NONE,0,5
1690,e_S6_GB4,OPERATIONAL,NONE,0,28
1691,e_IA1_JA1,OPERATIONAL,NONE,0,56
1691,e_IA1_JA2,OPERATIONAL,NONE,0,0
1691,e_IA2_JA3,OPERATIONAL,NONE,0,82
1691,e_IA2_JA4,OPERATIONAL,NONE,0,0
1691,e_IB1_JB1,OPERATIONAL,NONE,0,61
1691,e_IB1_JB2,OPERATIONAL,NONE,0,0
1691,e_IB2_JB3,OPERATIONAL,NONE,0,60
1691,e_IB2_JB4,OPERATIONAL,NONE,0,0
1691,e_JA1_JA2,OPERATIONAL,NONE,0,0
1691,e_JA2_JA3,OPERATIONAL,NONE,0,0
1691,e_JA3_JA4,OPERATIONAL,NONE,0,0
1691,e_JA3_JA5,OPERATIONAL,NONE,0,18
1691,e_JA5_JA2,OPERATIONAL,NONE,0,0
1691,e_JB1_JB2,OPERATIONAL,NONE,0,0
1691,e_JB1_JB3,OPERATIONAL,NONE,0,24
1691,e_JB4_JB3,OPERATIONAL,NONE,0,0
1691,e_JB2_JB5,OPERATIONAL,NONE,0,0
1691,e_JB3_JB5,OPERATIONAL,NONE,0,13
1691,e_JB4_JB5,OPERATIONAL,NONE,0,0
1691,e_JA1_S1,OPERATIONAL,NONE,1,62
1691,e_JA2_S2,OPERATIONAL,NONE,0,0
1691,e_JA3_S3,OPERATIONAL,NONE,1,64
1691,e_JA4_S3,OPERATIONAL,NONE,0,0
1691,e_JA5_S2,OPERATIONAL,NONE,0,18
1691,e_JB1_S4,OPERATIONAL,NONE,0,31
1691,e_JB2_S4,OPERATIONAL,NONE,0,0
1691,e_JB3_S5,OPERATIONAL,NONE,1,71
1691,e_JB4_S6,OPERATIONAL,NONE,0,0
1691,e_JB5_S4,OPERATIONAL,NONE,0,13
1691,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,6
1691,e_JA1_JB1_REV,OPERATIONAL,NONE,0,12
1691,e_S1_S2,OPERATIONAL,NONE,1,43
1691,e_S2_S3_FWD,OPERATIONAL,NONE,0,22
1691,e_S2_S3_REV,OPERATIONAL,NONE,0,0
1691,e_S3_S4,OPERATIONAL,NONE,1,33
1691,e_S4_S5,OPERATIONAL,NONE,0,22
1691,e_S1_S6_FWD,OPERATIONAL,NONE,0,5
1691,e_S1_S6_REV,OPERATIONAL,NONE,0,26
1691,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
1691,e_S6_S5_REV,OPERATIONAL,NONE,0,54
1691,e_S1_GA1,OPERATIONAL,NONE,0,30
1691,e_S1_GA2,OPERATIONAL,NONE,0,9
1691,e_S2_GA2,OPERATIONAL,NONE,0,18
1691,e_S2_GA3,OPERATIONAL,NONE,0,20
1691,e_S3_GA3,OPERATIONAL,NONE,0,16
1691,e_S3_GA4,OPERATIONAL,NONE,0,36
1691,e_S4_GB1,OPERATIONAL,NONE,0,33
1691,e_S4_GB2,OPERATIONAL,NONE,1,21
1691,e_S5_GB2,OPERATIONAL,NONE,0,14
1691,e_S5_GB3,OPERATIONAL,NONE,1,24
1691,e_S6_GB3,OPERATIONAL,NONE,0,5
1691,e_S6_GB4,OPERATIONAL,NONE,0,28
1692,e_IA1_JA1,OPERATIONAL,NONE,0,56
1692,e_IA1_JA2,OPERATIONAL,NONE,0,0
1692,e_IA2_JA3,OPERATIONAL,NONE,0,82
1692,e_IA2_JA4,OPERATIONAL,NONE,0,0
1692,e_IB1_JB1,OPERATIONAL,NONE,0,61
1692,e_IB1_JB2,OPERATIONAL,NONE,0,0
1692,e_IB2_JB3,OPERATIONAL,NONE,0,60
1692,e_IB2_JB4,OPERATIONAL,NONE,0,0
1692,e_JA1_JA2,OPERATIONAL,NONE,0,0
1692,e_JA2_JA3,OPERATIONAL,NONE,0,0
1692,e_JA3_JA4,OPERATIONAL,NONE,0,0
1692,e_JA3_JA5,OPERATIONAL,NONE,0,18
1692,e_JA5_JA2,OPERATIONAL,NONE,0,0
1692,e_JB1_JB2,OPERATIONAL,NONE,0,0
1692,e_JB1_JB3,OPERATIONAL,NONE,0,24
1692,e_JB4_JB3,OPERATIONAL,NONE,0,0
1692,e_JB2_JB5,OPERATIONAL,NONE,0,0
1692,e_JB3_JB5,OPERATIONAL,NONE,0,13
1692,e_JB4_JB5,OPERATIONAL,NONE,0,0
1692,e_JA1_S1,OPERATIONAL,NONE,1,62
1692,e_JA2_S2,OPERATIONAL,NONE,0,0
1692,e_JA3_S3,OPERATIONAL,NONE,1,64
1692,e_JA4_S3,OPERATIONAL,NONE,0,0
1692,e_JA5_S2,OPERATIONAL,NONE,0,18
1692,e_JB1_S4,OPERATIONAL,NONE,0,31
1692,e_JB2_S4,OPERATIONAL,NONE,0,0
1692,e_JB3_S5,OPERATIONAL,NONE,1,71
1692,e_JB4_S6,OPERATIONAL,NONE,0,0
1692,e_JB5_S4,OPERATIONAL,NONE,0,13
1692,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,6
1692,e_JA1_JB1_REV,OPERATIONAL,NONE,0,12
1692,e_S1_S2,OPERATIONAL,NONE,1,43
1692,e_S2_S3_FWD,OPERATIONAL,NONE,0,22
1692,e_S2_S3_REV,OPERATIONAL,NONE,0,0
1692,e_S3_S4,OPERATIONAL,NONE,1,33
1692,e_S4_S5,OPERATIONAL,NONE,0,22
1692,e_S1_S6_FWD,OPERATIONAL,NONE,0,5
1692,e_S1_S6_REV,OPERATIONAL,NONE,0,26
1692,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
1692,e_S6_S5_REV,OPERATIONAL,NONE,0,54
1692,e_S1_GA1,OPERATIONAL,NONE,0,30
1692,e_S1_GA2,OPERATIONAL,NONE,0,9
1692,e_S2_GA2,OPERATIONAL,NONE,0,18
1692,e_S2_GA3,OPERATIONAL,NONE,0,20
1692,e_S3_GA3,OPERATIONAL,NONE,0,16
1692,e_S3_GA4,OPERATIONAL,NONE,0,36
1692,e_S4_GB1,OPERATIONAL,NONE,0,33
1692,e_S4_GB2,OPERATIONAL,NONE,1,21
1692,e_S5_GB2,OPERATIONAL,NONE,0,14
1692,e_S5_GB3,OPERATIONAL,NONE,0,24
1692,e_S6_GB3,OPERATIONAL,NONE,0,5
1692,e_S6_GB4,OPERATIONAL,NONE,0,28
1693,e_IA1_JA1,OPERATIONAL,NONE,0,56
1693,e_IA1_JA2,OPERATIONAL,NONE,0,0
1693,e_IA2_JA3,OPERATIONAL,NONE,0,82
1693,e_IA2_JA4,OPERATIONAL,NONE,0,0
1693,e_IB1_JB1,OPERATIONAL,NONE,0,61
1693,e_IB1_JB2,OPERATIONAL,NONE,0,0
1693,e_IB2_JB3,OPERATIONAL,NONE,0,60
1693,e_IB2_JB4,OPERATIONAL,NONE,0,0
1693,e_JA1_JA2,OPERATIONAL,NONE,0,0
1693,e_JA2_JA3,OPERATIONAL,NONE,0,0
1693,e_JA3_JA4,OPERATIONAL,NONE,0,0
1693,e_JA3_JA5,OPERATIONAL,NONE,0,18
1693,e_JA5_JA2,OPERATIONAL,NONE,0,0
1693,e_JB1_JB2,OPERATIONAL,NONE,0,0
1693,e_JB1_JB3,OPERATIONAL,NONE,0,24
1693,e_JB4_JB3,OPERATIONAL,NONE,0,0
1693,e_JB2_JB5,OPERATIONAL,NONE,0,0
1693,e_JB3_JB5,OPERATIONAL,NONE,0,13
1693,e_JB4_JB5,OPERATIONAL,NONE,0,0
1693,e_JA1_S1,OPERATIONAL,NONE,0,62
1693,e_JA2_S2,OPERATIONAL,NONE,0,0
1693,e_JA3_S3,OPERATIONAL,NONE,1,64
1693,e_JA4_S3,OPERATIONAL,NONE,0,0
1693,e_JA5_S2,OPERATIONAL,NONE,0,18
1693,e_JB1_S4,OPERATIONAL,NONE,0,31
1693,e_JB2_S4,OPERATIONAL,NONE,0,0
1693,e_JB3_S5,OPERATIONAL,NONE,0,71
1693,e_JB4_S6,OPERATIONAL,NONE,0,0
1693,e_JB5_S4,OPERATIONAL,NONE,0,13
1693,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,6
1693,e_JA1_JB1_REV,OPERATIONAL,NONE,0,12
1693,e_S1_S2,OPERATIONAL,NONE,2,44
1693,e_S2_S3_FWD,OPERATIONAL,NONE,0,22
1693,e_S2_S3_REV,OPERATIONAL,NONE,0,0
1693,e_S3_S4,OPERATIONAL,NONE,1,33
1693,e_S4_S5,OPERATIONAL,NONE,0,22
1693,e_S1_S6_FWD,OPERATIONAL,NONE,0,5
1693,e_S1_S6_REV,OPERATIONAL,NONE,0,26
1693,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
1693,e_S6_S5_REV,OPERATIONAL,NONE,1,55
1693,e_S1_GA1,OPERATIONAL,NONE,0,30
1693,e_S1_GA2,OPERATIONAL,NONE,0,9
1693,e_S2_GA2,OPERATIONAL,NONE,0,18
1693,e_S2_GA3,OPERATIONAL,NONE,0,20
1693,e_S3_GA3,OPERATIONAL,NONE,0,16
1693,e_S3_GA4,OPERATIONAL,NONE,0,36
1693,e_S4_GB1,OPERATIONAL,NONE,0,33
1693,e_S4_GB2,OPERATIONAL,NONE,0,21
1693,e_S5_GB2,OPERATIONAL,NONE,0,14
1693,e_S5_GB3,OPERATIONAL,NONE,0,24
1693,e_S6_GB3,OPERATIONAL,NONE,0,5
1693,e_S6_GB4,OPERATIONAL,NONE,0,28
1694,e_IA1_JA1,OPERATIONAL,NONE,1,57
1694,e_IA1_JA2,OPERATIONAL,NONE,0,0
1694,e_IA2_JA3,OPERATIONAL,NONE,0,82
1694,e_IA2_JA4,OPERATIONAL,NONE,0,0
1694,e_IB1_JB1,OPERATIONAL,NONE,0,61
1694,e_IB1_JB2,OPERATIONAL,NONE,0,0
1694,e_IB2_JB3,OPERATIONAL,NONE,0,60
1694,e_IB2_JB4,OPERATIONAL,NONE,0,0
1694,e_JA1_JA2,OPERATIONAL,NONE,0,0
1694,e_JA2_JA3,OPERATIONAL,NONE,0,0
1694,e_JA3_JA4,OPERATIONAL,NONE,0,0
1694,e_JA3_JA5,OPERATIONAL,NONE,0,18
1694,e_JA5_JA2,OPERATIONAL,NONE,0,0
1694,e_JB1_JB2,OPERATIONAL,NONE,0,0
1694,e_JB1_JB3,OPERATIONAL,NONE,0,24
1694,e_JB4_JB3,OPERATIONAL,NONE,0,0
1694,e_JB2_JB5,OPERATIONAL,NONE,0,0
1694,e_JB3_JB5,OPERATIONAL,NONE,0,13
1694,e_JB4_JB5,OPERATIONAL,NONE,0,0
1694,e_JA1_S1,OPERATIONAL,NONE,0,62
1694,e_JA2_S2,OPERATIONAL,NONE,0,0
1694,e_JA3_S3,OPERATIONAL,NONE,1,64
1694,e_JA4_S3,OPERATIONAL,NONE,0,0
1694,e_JA5_S2,OPERATIONAL,NONE,0,18
1694,e_JB1_S4,OPERATIONAL,NONE,0,31
1694,e_JB2_S4,OPERATIONAL,NONE,0,0
1694,e_JB3_S5,OPERATIONAL,NONE,0,71
1694,e_JB4_S6,OPERATIONAL,NONE,0,0
1694,e_JB5_S4,OPERATIONAL,NONE,0,13
1694,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,6
1694,e_JA1_JB1_REV,OPERATIONAL,NONE,0,12
1694,e_S1_S2,OPERATIONAL,NONE,2,44
1694,e_S2_S3_FWD,OPERATIONAL,NONE,0,22
1694,e_S2_S3_REV,OPERATIONAL,NONE,0,0
1694,e_S3_S4,OPERATIONAL,NONE,1,33
1694,e_S4_S5,OPERATIONAL,NONE,0,22
1694,e_S1_S6_FWD,OPERATIONAL,NONE,0,5
1694,e_S1_S6_REV,OPERATIONAL,NONE,0,26
1694,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
1694,e_S6_S5_REV,OPERATIONAL,NONE,1,55
1694,e_S1_GA1,OPERATIONAL,NONE,0,30
1694,e_S1_GA2,OPERATIONAL,NONE,0,9
1694,e_S2_GA2,OPERATIONAL,NONE,0,18
1694,e_S2_GA3,OPERATIONAL,NONE,0,20
1694,e_S3_GA3,OPERATIONAL,NONE,0,16
1694,e_S3_GA4,OPERATIONAL,NONE,0,36
1694,e_S4_GB1,OPERATIONAL,NONE,0,33
1694,e_S4_GB2,OPERATIONAL,NONE,0,21
1694,e_S5_GB2,OPERATIONAL,NONE,0,14
1694,e_S5_GB3,OPERATIONAL,NONE,0,24
1694,e_S6_GB3,OPERATIONAL,NONE,0,5
1694,e_S6_GB4,OPERATIONAL,NONE,0,28
1695,e_IA1_JA1,OPERATIONAL,NONE,1,57
1695,e_IA1_JA2,OPERATIONAL,NONE,0,0
1695,e_IA2_JA3,OPERATIONAL,NONE,0,82
1695,e_IA2_JA4,OPERATIONAL,NONE,0,0
1695,e_IB1_JB1,OPERATIONAL,NONE,0,61
1695,e_IB1_JB2,OPERATIONAL,NONE,0,0
1695,e_IB2_JB3,OPERATIONAL,NONE,0,60
1695,e_IB2_JB4,OPERATIONAL,NONE,0,0
1695,e_JA1_JA2,OPERATIONAL,NONE,0,0
1695,e_JA2_JA3,OPERATIONAL,NONE,0,0
1695,e_JA3_JA4,OPERATIONAL,NONE,0,0
1695,e_JA3_JA5,OPERATIONAL,NONE,0,18
1695,e_JA5_JA2,OPERATIONAL,NONE,0,0
1695,e_JB1_JB2,OPERATIONAL,NONE,0,0
1695,e_JB1_JB3,OPERATIONAL,NONE,0,24
1695,e_JB4_JB3,OPERATIONAL,NONE,0,0
1695,e_JB2_JB5,OPERATIONAL,NONE,0,0
1695,e_JB3_JB5,OPERATIONAL,NONE,0,13
1695,e_JB4_JB5,OPERATIONAL,NONE,0,0
1695,e_JA1_S1,OPERATIONAL,NONE,0,62
1695,e_JA2_S2,OPERATIONAL,NONE,0,0
1695,e_JA3_S3,OPERATIONAL,NONE,1,64
1695,e_JA4_S3,OPERATIONAL,NONE,0,0
1695,e_JA5_S2,OPERATIONAL,NONE,0,18
1695,e_JB1_S4,OPERATIONAL,NONE,0,31
1695,e_JB2_S4,OPERATIONAL,NONE,0,0
1695,e_JB3_S5,OPERATIONAL,NONE,0,71
1695,e_JB4_S6,OPERATIONAL,NONE,0,0
1695,e_JB5_S4,OPERATIONAL,NONE,0,13
1695,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,6
1695,e_JA1_JB1_REV,OPERATIONAL,NONE,0,12
1695,e_S1_S2,OPERATIONAL,NONE,2,44
1695,e_S2_S3_FWD,OPERATIONAL,NONE,0,22
1695,e_S2_S3_REV,OPERATIONAL,NONE,0,0
1695,e_S3_S4,OPERATIONAL,NONE,1,33
1695,e_S4_S5,OPERATIONAL,NONE,0,22
1695,e_S1_S6_FWD,OPERATIONAL,NONE,0,5
1695,e_S1_S6_REV,OPERATIONAL,NONE,0,26
1695,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
1695,e_S6_S5_REV,OPERATIONAL,NONE,1,55
1695,e_S1_GA1,OPERATIONAL,NONE,0,30
1695,e_S1_GA2,OPERATIONAL,NONE,0,9
1695,e_S2_GA2,OPERATIONAL,NONE,0,18
1695,e_S2_GA3,OPERATIONAL,NONE,0,20
1695,e_S3_GA3,OPERATIONAL,NONE,0,16
1695,e_S3_GA4,OPERATIONAL,NONE,0,36
1695,e_S4_GB1,OPERATIONAL,NONE,0,33
1695,e_S4_GB2,OPERATIONAL,NONE,0,21
1695,e_S5_GB2,OPERATIONAL,NONE,0,14
1695,e_S5_GB3,OPERATIONAL,NONE,0,24
1695,e_S6_GB3,OPERATIONAL,NONE,0,5
1695,e_S6_GB4,OPERATIONAL,NONE,0,28
1696,e_IA1_JA1,OPERATIONAL,NONE,1,57
1696,e_IA1_JA2,OPERATIONAL,NONE,0,0
1696,e_IA2_JA3,OPERATIONAL,NONE,0,82
1696,e_IA2_JA4,OPERATIONAL,NONE,0,0
1696,e_IB1_JB1,OPERATIONAL,NONE,1,62
1696,e_IB1_JB2,OPERATIONAL,NONE,0,0
1696,e_IB2_JB3,OPERATIONAL,NONE,0,60
1696,e_IB2_JB4,OPERATIONAL,NONE,0,0
1696,e_JA1_JA2,OPERATIONAL,NONE,0,0
1696,e_JA2_JA3,OPERATIONAL,NONE,0,0
1696,e_JA3_JA4,OPERATIONAL,NONE,0,0
1696,e_JA3_JA5,OPERATIONAL,NONE,0,18
1696,e_JA5_JA2,OPERATIONAL,NONE,0,0
1696,e_JB1_JB2,OPERATIONAL,NONE,0,0
1696,e_JB1_JB3,OPERATIONAL,NONE,0,24
1696,e_JB4_JB3,OPERATIONAL,NONE,0,0
1696,e_JB2_JB5,OPERATIONAL,NONE,0,0
1696,e_JB3_JB5,OPERATIONAL,NONE,0,13
1696,e_JB4_JB5,OPERATIONAL,NONE,0,0
1696,e_JA1_S1,OPERATIONAL,NONE,0,62
1696,e_JA2_S2,OPERATIONAL,NONE,0,0
1696,e_JA3_S3,OPERATIONAL,NONE,0,64
1696,e_JA4_S3,OPERATIONAL,NONE,0,0
1696,e_JA5_S2,OPERATIONAL,NONE,0,18
1696,e_JB1_S4,OPERATIONAL,NONE,0,31
1696,e_JB2_S4,OPERATIONAL,NONE,0,0
1696,e_JB3_S5,OPERATIONAL,NONE,0,71
1696,e_JB4_S6,OPERATIONAL,NONE,0,0
1696,e_JB5_S4,OPERATIONAL,NONE,0,13
1696,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,6
1696,e_JA1_JB1_REV,OPERATIONAL,NONE,0,12
1696,e_S1_S2,OPERATIONAL,NONE,1,44
1696,e_S2_S3_FWD,OPERATIONAL,NONE,0,22
1696,e_S2_S3_REV,OPERATIONAL,NONE,0,0
1696,e_S3_S4,OPERATIONAL,NONE,0,33
1696,e_S4_S5,OPERATIONAL,NONE,1,23
1696,e_S1_S6_FWD,OPERATIONAL,NONE,0,5
1696,e_S1_S6_REV,OPERATIONAL,NONE,0,26
1696,e_S6_S5_FWD,OPERATIONAL,NONE,0,0
1696,e_S6_S5_REV,OPERATIONAL,NONE,1,55
1696,e_S1_GA1,OPERATIONAL,NONE,0,30
1696,e_S1_GA2,OPERATIONAL,NONE,0,9
1696,e_S2_GA2,OPERATIONAL,NONE,0,18
1696,e_S2_GA3,OPERATIONAL,NONE,1,21
1696,e_S3_GA3,OPERATIONAL,NONE,1,17
1696,e_S3_GA4,OPERATIONAL,NONE,0,36
1696,e_S4_GB1,OPERATIONAL,NONE,0,33
1696,e_S4_GB2,OPERATIONAL,NONE,0,21
1696,e_S5_GB2,OPERATIONAL,NONE,0,14
1696,e_S5_GB3,OPERATIONAL,NONE,0,24
1696,e_S6_GB3,OPERATIONAL,NONE,0,5
1696,e_S6_GB4,OPERATIONAL,NONE,0,28
1697,e_IA1_JA1,OPERATIONAL,NONE,0,57
1697,e_IA1_JA2,OPERATIONAL,NONE,0,0
1697,e_IA2_JA3,OPERATIONAL,NONE,0,82
1697,e_IA2_JA4,OPERATIONAL,NONE,0,0
1697,e_IB1_JB1,OPERATIONAL,NONE,1,62
1697,e_IB1_JB2,OPERATIONAL,NONE,0,0
1697,e_IB2_JB3,OPERATIONAL,NONE,0,60
1697,e_IB2_JB4,OPERATIONAL,NONE,0,0
1697,e_JA1_JA2,OPERATIONAL,NONE,0,0
1697,e_JA2_JA3,OPERATIONAL,NONE,0,0
1697,e_JA3_JA4,OPERATIONAL,NONE,0,0
1697,e_JA3_JA5,OPERATIONAL,NONE,0,18
1697,e_JA5_JA2,OPERATIONAL,NONE,0,0
1697,e_JB1_JB2,OPERATIONAL,NONE,0,0
1697,e_JB1_JB3,OPERATIONAL,NONE,0,24
1697,e_JB4_JB3,OPERATIONAL,NONE,0,0
1697,e_JB2_JB5,OPERATIONAL,NONE,0,0
1697,e_JB3_JB5,OPERATIONAL,NONE,0,13
1697,e_JB4_JB5,OPERATIONAL,NONE,0,0
1697,e_JA1_S1,OPERATIONAL,NONE,1,63
1697,e_JA2_S2,OPERATIONAL,NONE,0,0
1697,e_JA3_S3,OPERATIONAL,NONE,0,64
1697,e_JA4_S3,OPERATIONAL,NONE,0,0
1697,e_JA5_S2,OPERATIONAL,NONE,0,18
1697,e_JB1_S4,OPERATIONAL,NONE,0,31
1697,e_JB2_S4,OPERATIONAL,NONE,0,0
1697,e_JB3_S5,OPERATIONAL,NONE,0,71
1697,e_JB4_S6,OPERATIONAL,NONE,0,0
1697,e_JB5_S4,OPERATIONAL,NONE,0,13
1697,e_JA1_JB1_FWD,OPERATIONAL,NONE,0,6
1697,e_JA1_JB1_REV,OPERATIONAL,NONE,0,12
1697,e_S1_S2,OPERATIONAL,NONE,1,44
1697,e_S2_S3_FWD,OPERATIONAL,NONE,0,22
1697,e_S2_S3_REV,OPERATIONAL,NONE,0,0
1697,e_S3_S4,OPERATIONAL,NONE,0,33
1697,e_S4_S5,OPERATIONAL,NONE,1,23
